latitude,longitude,population,cluster,centroid
40      ,-76      ,7214      ,24     ,40;-75
40      ,-76      ,1274      ,24     ,40;-75
40      ,-74      ,2465      ,24     ,40;-75
40      ,-75      ,3229      ,24     ,40;-75
39      ,-75      ,-999      ,24     ,40;-75
40      ,-76      ,741       ,24     ,40;-75
40      ,-74      ,-999      ,24     ,40;-75
40      ,-74      ,-999      ,24     ,40;-75
39      ,-76      ,1669      ,24     ,40;-75
40      ,-75      ,-999      ,24     ,40;-75
40      ,-74      ,-999      ,24     ,40;-75
39      ,-74      ,-999      ,24     ,40;-75
40      ,-74      ,-999      ,24     ,40;-75
40      ,-75      ,4249      ,24     ,40;-75
39      ,-75      ,5285      ,24     ,40;-75
39      ,-74      ,-999      ,24     ,40;-75
39      ,-74      ,-999      ,24     ,40;-75
40      ,-74      ,2326      ,24     ,40;-75
39      ,-74      ,11701     ,24     ,40;-75
39      ,-74      ,7588      ,24     ,40;-75
39      ,-75      ,-999      ,24     ,40;-75
40      ,-74      ,2181      ,24     ,40;-75
40      ,-74      ,2945      ,24     ,40;-75
40      ,-75      ,4009      ,24     ,40;-75
40      ,-74      ,-999      ,24     ,40;-75
40      ,-76      ,4008      ,24     ,40;-75
39      ,-75      ,2668      ,24     ,40;-75
40      ,-75      ,5089      ,24     ,40;-75
40      ,-75      ,2361      ,24     ,40;-75
38      ,-75      ,9559      ,24     ,40;-75
39      ,-75      ,1098      ,24     ,40;-75
39      ,-74      ,4603      ,24     ,40;-75
40      ,-76      ,2478      ,24     ,40;-75
39      ,-74      ,-999      ,24     ,40;-75
40      ,-75      ,-999      ,24     ,40;-75
40      ,-75      ,-999      ,24     ,40;-75
39      ,-74      ,-999      ,24     ,40;-75
39      ,-75      ,-999      ,24     ,40;-75
40      ,-74      ,1401      ,24     ,40;-75
40      ,-76      ,687       ,24     ,40;-75
39      ,-75      ,1828      ,24     ,40;-75
40      ,-75      ,826       ,24     ,40;-75
38      ,-74      ,291       ,24     ,40;-75
40      ,-75      ,-999      ,24     ,40;-75
40      ,-74      ,-999      ,24     ,40;-75
40      ,-75      ,34324     ,24     ,40;-75
40      ,-74      ,682       ,24     ,40;-75
40      ,-76      ,941       ,24     ,40;-75
39      ,-75      ,-999      ,24     ,40;-75
39      ,-74      ,-999      ,24     ,40;-75
40      ,-76      ,1031      ,24     ,40;-75
40      ,-74      ,1922      ,24     ,40;-75
40      ,-75      ,2636      ,24     ,40;-75
40      ,-74      ,-999      ,24     ,40;-75
39      ,-75      ,4288      ,24     ,40;-75
39      ,-75      ,-999      ,24     ,40;-75
41      ,-75      ,890       ,24     ,40;-75
40      ,-74      ,-999      ,24     ,40;-75
40      ,-75      ,-999      ,24     ,40;-75
39      ,-75      ,11888     ,24     ,40;-75
39      ,-74      ,2817      ,24     ,40;-75
39      ,-75      ,13100     ,24     ,40;-75
40      ,-75      ,4872      ,24     ,40;-75
39      ,-75      ,-999      ,24     ,40;-75
40      ,-75      ,-999      ,24     ,40;-75
40      ,-75      ,2158      ,24     ,40;-75
39      ,-74      ,158       ,24     ,40;-75
39      ,-76      ,1931      ,24     ,40;-75
39      ,-75      ,5147      ,24     ,40;-75
40      ,-74      ,3809      ,24     ,40;-75
40      ,-75      ,5273      ,24     ,40;-75
39      ,-75      ,-999      ,24     ,40;-75
40      ,-75      ,14950     ,24     ,40;-75
39      ,-75      ,-999      ,24     ,40;-75
39      ,-75      ,-999      ,24     ,40;-75
40      ,-76      ,2494      ,24     ,40;-75
39      ,-75      ,11583     ,24     ,40;-75
40      ,-75      ,-999      ,24     ,40;-75
40      ,-74      ,8466      ,24     ,40;-75
40      ,-75      ,631       ,24     ,40;-75
40      ,-74      ,-999      ,24     ,40;-75
39      ,-74      ,-999      ,24     ,40;-75
39      ,-75      ,1955      ,24     ,40;-75
40      ,-75      ,2259      ,24     ,40;-75
39      ,-75      ,2410      ,24     ,40;-75
40      ,-74      ,2434      ,24     ,40;-75
39      ,-74      ,1205      ,24     ,40;-75
40      ,-75      ,1282      ,24     ,40;-75
41      ,-75      ,-999      ,24     ,40;-75
39      ,-75      ,2278      ,24     ,40;-75
40      ,-74      ,52983     ,24     ,40;-75
39      ,-74      ,-999      ,24     ,40;-75
40      ,-75      ,8979      ,24     ,40;-75
40      ,-76      ,402       ,24     ,40;-75
39      ,-75      ,-999      ,24     ,40;-75
40      ,-75      ,-999      ,24     ,40;-75
39      ,-75      ,8819      ,24     ,40;-75
40      ,-74      ,-999      ,24     ,40;-75
39      ,-75      ,439       ,24     ,40;-75
40      ,-75      ,478       ,24     ,40;-75
38      ,-75      ,2747      ,24     ,40;-75
40      ,-75      ,199       ,24     ,40;-75
39      ,-75      ,-999      ,24     ,40;-75
39      ,-75      ,5890      ,24     ,40;-75
40      ,-75      ,15726     ,24     ,40;-75
39      ,-75      ,70851     ,24     ,40;-75
39      ,-74      ,8493      ,24     ,40;-75
39      ,-75      ,5697      ,24     ,40;-75
35      ,-87      ,-999      ,25     ,35;-86
36      ,-84      ,-999      ,25     ,35;-86
35      ,-83      ,-999      ,25     ,35;-86
37      ,-84      ,2168      ,25     ,35;-86
35      ,-85      ,4530      ,25     ,35;-86
36      ,-86      ,288       ,25     ,35;-86
34      ,-88      ,-999      ,25     ,35;-86
36      ,-83      ,2125      ,25     ,35;-86
37      ,-85      ,-999      ,25     ,35;-86
34      ,-87      ,9830      ,25     ,35;-86
36      ,-84      ,29330     ,25     ,35;-86
33      ,-85      ,-999      ,25     ,35;-86
35      ,-84      ,-999      ,25     ,35;-86
35      ,-83      ,45        ,25     ,35;-86
34      ,-83      ,5242      ,25     ,35;-86
34      ,-86      ,746       ,25     ,35;-86
34      ,-87      ,-999      ,25     ,35;-86
35      ,-88      ,-999      ,25     ,35;-86
36      ,-84      ,1167      ,25     ,35;-86
34      ,-88      ,317       ,25     ,35;-86
36      ,-86      ,-999      ,25     ,35;-86
33      ,-84      ,15152     ,25     ,35;-86
37      ,-86      ,836       ,25     ,35;-86
33      ,-86      ,-999      ,25     ,35;-86
35      ,-86      ,-999      ,25     ,35;-86
35      ,-85      ,7769      ,25     ,35;-86
34      ,-83      ,880       ,25     ,35;-86
34      ,-86      ,932       ,25     ,35;-86
35      ,-86      ,-999      ,25     ,35;-86
33      ,-86      ,-999      ,25     ,35;-86
33      ,-84      ,11596     ,25     ,35;-86
35      ,-85      ,20979     ,25     ,35;-86
35      ,-86      ,18655     ,25     ,35;-86
36      ,-86      ,10255     ,25     ,35;-86
34      ,-86      ,835       ,25     ,35;-86
36      ,-88      ,859       ,25     ,35;-86
35      ,-84      ,-999      ,25     ,35;-86
34      ,-84      ,-999      ,25     ,35;-86
33      ,-85      ,6227      ,25     ,35;-86
36      ,-86      ,966       ,25     ,35;-86
34      ,-89      ,-999      ,25     ,35;-86
33      ,-85      ,202       ,25     ,35;-86
34      ,-85      ,4839      ,25     ,35;-86
34      ,-85      ,1832      ,25     ,35;-86
36      ,-88      ,718       ,25     ,35;-86
33      ,-85      ,-999      ,25     ,35;-86
35      ,-83      ,-999      ,25     ,35;-86
36      ,-86      ,2302      ,25     ,35;-86
33      ,-85      ,608       ,25     ,35;-86
34      ,-86      ,-999      ,25     ,35;-86
34      ,-85      ,-999      ,25     ,35;-86
36      ,-86      ,-999      ,25     ,35;-86
37      ,-83      ,-999      ,25     ,35;-86
35      ,-87      ,-999      ,25     ,35;-86
36      ,-86      ,1714      ,25     ,35;-86
35      ,-84      ,-999      ,25     ,35;-86
34      ,-84      ,9189      ,25     ,35;-86
36      ,-85      ,2033      ,25     ,35;-86
35      ,-85      ,1502      ,25     ,35;-86
34      ,-85      ,-999      ,25     ,35;-86
34      ,-88      ,3028      ,25     ,35;-86
34      ,-86      ,-999      ,25     ,35;-86
34      ,-88      ,-999      ,25     ,35;-86
35      ,-88      ,718       ,25     ,35;-86
35      ,-85      ,2311      ,25     ,35;-86
33      ,-83      ,4442      ,25     ,35;-86
34      ,-83      ,875       ,25     ,35;-86
33      ,-86      ,7163      ,25     ,35;-86
36      ,-84      ,-999      ,25     ,35;-86
36      ,-86      ,2912      ,25     ,35;-86
34      ,-84      ,20425     ,25     ,35;-86
36      ,-86      ,170       ,25     ,35;-86
34      ,-84      ,544       ,25     ,35;-86
34      ,-86      ,501       ,25     ,35;-86
35      ,-88      ,-999      ,25     ,35;-86
35      ,-85      ,-999      ,25     ,35;-86
34      ,-88      ,14573     ,25     ,35;-86
34      ,-84      ,32661     ,25     ,35;-86
33      ,-84      ,1574      ,25     ,35;-86
33      ,-84      ,9734      ,25     ,35;-86
33      ,-84      ,-999      ,25     ,35;-86
33      ,-84      ,730       ,25     ,35;-86
37      ,-87      ,-999      ,25     ,35;-86
34      ,-85      ,-999      ,25     ,35;-86
34      ,-85      ,4105      ,25     ,35;-86
35      ,-85      ,11651     ,25     ,35;-86
35      ,-87      ,10428     ,25     ,35;-86
35      ,-86      ,1445      ,25     ,35;-86
34      ,-84      ,-999      ,25     ,35;-86
35      ,-84      ,3490      ,25     ,35;-86
34      ,-85      ,474       ,25     ,35;-86
34      ,-87      ,-999      ,25     ,35;-86
35      ,-86      ,2442      ,25     ,35;-86
33      ,-85      ,516       ,25     ,35;-86
34      ,-86      ,9551      ,25     ,35;-86
33      ,-84      ,-999      ,25     ,35;-86
36      ,-85      ,-999      ,25     ,35;-86
33      ,-85      ,1104      ,25     ,35;-86
34      ,-87      ,1011      ,25     ,35;-86
34      ,-85      ,1000      ,25     ,35;-86
34      ,-87      ,13146     ,25     ,35;-86
33      ,-86      ,9708      ,25     ,35;-86
34      ,-84      ,5430      ,25     ,35;-86
35      ,-86      ,2055      ,25     ,35;-86
35      ,-85      ,131       ,25     ,35;-86
34      ,-87      ,-999      ,25     ,35;-86
35      ,-83      ,856       ,25     ,35;-86
33      ,-87      ,2520      ,25     ,35;-86
33      ,-86      ,-999      ,25     ,35;-86
33      ,-85      ,3480      ,25     ,35;-86
33      ,-84      ,18468     ,25     ,35;-86
35      ,-84      ,651       ,25     ,35;-86
33      ,-85      ,-999      ,25     ,35;-86
33      ,-87      ,2025      ,25     ,35;-86
37      ,-86      ,-999      ,25     ,35;-86
35      ,-86      ,108755    ,25     ,35;-86
35      ,-87      ,897       ,25     ,35;-86
36      ,-86      ,51372     ,25     ,35;-86
34      ,-85      ,143       ,25     ,35;-86
36      ,-84      ,282       ,25     ,35;-86
35      ,-87      ,287       ,25     ,35;-86
33      ,-86      ,2212      ,25     ,35;-86
34      ,-87      ,552       ,25     ,35;-86
33      ,-86      ,646       ,25     ,35;-86
35      ,-85      ,450       ,25     ,35;-86
34      ,-87      ,111       ,25     ,35;-86
35      ,-85      ,563       ,25     ,35;-86
35      ,-88      ,591       ,25     ,35;-86
34      ,-86      ,-999      ,25     ,35;-86
35      ,-88      ,7652      ,25     ,35;-86
36      ,-86      ,32588     ,25     ,35;-86
34      ,-85      ,1820      ,25     ,35;-86
36      ,-87      ,157       ,25     ,35;-86
35      ,-87      ,-999      ,25     ,35;-86
33      ,-84      ,46267     ,25     ,35;-86
36      ,-84      ,1170      ,25     ,35;-86
33      ,-86      ,-999      ,25     ,35;-86
34      ,-87      ,-999      ,25     ,35;-86
36      ,-85      ,217       ,25     ,35;-86
34      ,-84      ,-999      ,25     ,35;-86
34      ,-85      ,-999      ,25     ,35;-86
33      ,-84      ,-999      ,25     ,35;-86
34      ,-87      ,1048      ,25     ,35;-86
36      ,-87      ,-999      ,25     ,35;-86
34      ,-84      ,64        ,25     ,35;-86
36      ,-86      ,1117      ,25     ,35;-86
34      ,-85      ,558       ,25     ,35;-86
33      ,-84      ,-999      ,25     ,35;-86
34      ,-84      ,23896     ,25     ,35;-86
34      ,-85      ,723       ,25     ,35;-86
34      ,-85      ,144       ,25     ,35;-86
34      ,-85      ,2344      ,25     ,35;-86
37      ,-86      ,266       ,25     ,35;-86
36      ,-87      ,311       ,25     ,35;-86
33      ,-84      ,33712     ,25     ,35;-86
34      ,-85      ,274       ,25     ,35;-86
36      ,-87      ,4149      ,25     ,35;-86
33      ,-87      ,-999      ,25     ,35;-86
34      ,-84      ,-999      ,25     ,35;-86
34      ,-85      ,1862      ,25     ,35;-86
34      ,-85      ,-999      ,25     ,35;-86
35      ,-88      ,469       ,25     ,35;-86
33      ,-83      ,2666      ,25     ,35;-86
34      ,-88      ,3297      ,25     ,35;-86
35      ,-89      ,81        ,25     ,35;-86
35      ,-84      ,1474      ,25     ,35;-86
34      ,-88      ,2186      ,25     ,35;-86
33      ,-84      ,30961     ,25     ,35;-86
36      ,-85      ,-999      ,25     ,35;-86
35      ,-88      ,303       ,25     ,35;-86
35      ,-87      ,3757      ,25     ,35;-86
34      ,-84      ,4299      ,25     ,35;-86
34      ,-86      ,1597      ,25     ,35;-86
35      ,-85      ,2469      ,25     ,35;-86
35      ,-86      ,5861      ,25     ,35;-86
35      ,-85      ,403       ,25     ,35;-86
33      ,-85      ,-999      ,25     ,35;-86
35      ,-84      ,-999      ,25     ,35;-86
33      ,-88      ,-999      ,25     ,35;-86
33      ,-85      ,-999      ,25     ,35;-86
34      ,-85      ,770       ,25     ,35;-86
34      ,-85      ,4534      ,25     ,35;-86
37      ,-87      ,197       ,25     ,35;-86
34      ,-86      ,270       ,25     ,35;-86
35      ,-88      ,1428      ,25     ,35;-86
36      ,-85      ,-999      ,25     ,35;-86
33      ,-86      ,4079      ,25     ,35;-86
35      ,-86      ,8530      ,25     ,35;-86
34      ,-88      ,936       ,25     ,35;-86
35      ,-85      ,1206      ,25     ,35;-86
37      ,-85      ,-999      ,25     ,35;-86
33      ,-84      ,10631     ,25     ,35;-86
37      ,-87      ,-999      ,25     ,35;-86
34      ,-85      ,4199      ,25     ,35;-86
34      ,-86      ,744       ,25     ,35;-86
35      ,-83      ,321       ,25     ,35;-86
35      ,-83      ,8449      ,25     ,35;-86
34      ,-87      ,413       ,25     ,35;-86
36      ,-86      ,556       ,25     ,35;-86
36      ,-87      ,1468      ,25     ,35;-86
33      ,-83      ,2408      ,25     ,35;-86
37      ,-87      ,-999      ,25     ,35;-86
34      ,-86      ,698       ,25     ,35;-86
34      ,-86      ,21897     ,25     ,35;-86
35      ,-88      ,381       ,25     ,35;-86
37      ,-85      ,2311      ,25     ,35;-86
37      ,-86      ,453       ,25     ,35;-86
34      ,-84      ,4136      ,25     ,35;-86
36      ,-83      ,2411      ,25     ,35;-86
33      ,-87      ,338       ,25     ,35;-86
34      ,-86      ,749       ,25     ,35;-86
34      ,-84      ,119       ,25     ,35;-86
34      ,-85      ,9750      ,25     ,35;-86
35      ,-87      ,2694      ,25     ,35;-86
36      ,-86      ,6433      ,25     ,35;-86
36      ,-84      ,-999      ,25     ,35;-86
37      ,-86      ,-999      ,25     ,35;-86
34      ,-84      ,-999      ,25     ,35;-86
33      ,-84      ,18242     ,25     ,35;-86
36      ,-87      ,2093      ,25     ,35;-86
34      ,-85      ,360       ,25     ,35;-86
34      ,-86      ,354       ,25     ,35;-86
33      ,-84      ,-999      ,25     ,35;-86
34      ,-88      ,203       ,25     ,35;-86
35      ,-85      ,12684     ,25     ,35;-86
34      ,-86      ,-999      ,25     ,35;-86
34      ,-84      ,-999      ,25     ,35;-86
34      ,-84      ,-999      ,25     ,35;-86
35      ,-86      ,-999      ,25     ,35;-86
34      ,-86      ,14775     ,25     ,35;-86
33      ,-85      ,-999      ,25     ,35;-86
35      ,-84      ,-999      ,25     ,35;-86
36      ,-87      ,-999      ,25     ,35;-86
34      ,-86      ,653       ,25     ,35;-86
34      ,-84      ,-999      ,25     ,35;-86
35      ,-87      ,-999      ,25     ,35;-86
33      ,-84      ,-999      ,25     ,35;-86
35      ,-86      ,604       ,25     ,35;-86
37      ,-85      ,2441      ,25     ,35;-86
37      ,-86      ,90        ,25     ,35;-86
36      ,-86      ,-999      ,25     ,35;-86
34      ,-85      ,14012     ,25     ,35;-86
36      ,-87      ,-999      ,25     ,35;-86
33      ,-87      ,2095      ,25     ,35;-86
35      ,-89      ,325       ,25     ,35;-86
34      ,-86      ,2138      ,25     ,35;-86
36      ,-87      ,384       ,25     ,35;-86
36      ,-83      ,-999      ,25     ,35;-86
37      ,-87      ,1204      ,25     ,35;-86
35      ,-85      ,7191      ,25     ,35;-86
34      ,-85      ,313       ,25     ,35;-86
34      ,-85      ,-999      ,25     ,35;-86
34      ,-88      ,358       ,25     ,35;-86
33      ,-86      ,4080      ,25     ,35;-86
35      ,-87      ,537       ,25     ,35;-86
34      ,-86      ,851       ,25     ,35;-86
35      ,-87      ,-999      ,25     ,35;-86
35      ,-85      ,-999      ,25     ,35;-86
33      ,-84      ,7554      ,25     ,35;-86
34      ,-85      ,3580      ,25     ,35;-86
35      ,-83      ,259       ,25     ,35;-86
34      ,-88      ,-999      ,25     ,35;-86
33      ,-86      ,4071      ,25     ,35;-86
36      ,-86      ,4474      ,25     ,35;-86
37      ,-85      ,2163      ,25     ,35;-86
34      ,-84      ,4648      ,25     ,35;-86
35      ,-87      ,-999      ,25     ,35;-86
36      ,-84      ,9841      ,25     ,35;-86
37      ,-85      ,-999      ,25     ,35;-86
35      ,-87      ,281       ,25     ,35;-86
33      ,-83      ,137       ,25     ,35;-86
33      ,-85      ,5160      ,25     ,35;-86
36      ,-85      ,2306      ,25     ,35;-86
34      ,-84      ,-999      ,25     ,35;-86
34      ,-85      ,-999      ,25     ,35;-86
35      ,-85      ,126       ,25     ,35;-86
34      ,-84      ,-999      ,25     ,35;-86
37      ,-85      ,-999      ,25     ,35;-86
35      ,-84      ,-999      ,25     ,35;-86
36      ,-84      ,-999      ,25     ,35;-86
35      ,-88      ,111       ,25     ,35;-86
